SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
50,4,9,53,7,Washington,Chelan County,79081,79238,79778,80038,79997,157,540,260,-41,206,781,795,791,177,774,879,850,29,7,-84,-59,1,24,224,89,114,493,158,-72,115,517,382,17,13,16,-38,1,1641,1641,1642,1642,1642,9.822910902,9.948941283,9.885337582,9.734869447,11.00015017,10.62267629,0.088041455,-1.05120889,-0.737338707,0.301856417,2.803223707,1.112256694,6.200633899,1.977273865,-0.899803168,6.502490315,4.780497572,0.212453526
50,4,9,53,9,Washington,Clallam County,77166,77367,78466,77684,77616,201,1099,-782,-68,168,607,554,546,258,1142,1313,1243,-90,-535,-759,-697,0,41,86,54,324,1658,-57,573,324,1699,29,627,-33,-65,-52,2,1781,1780,1781,1368,1368,7.790390996,7.095741274,7.031551835,14.65671584,16.81716298,16.00772698,-6.866324848,-9.72142171,-8.976175145,0.526204334,1.101504963,0.695428204,21.2791899,-0.730067243,7.379265937,21.80539424,0.37143772,8.07469414
50,4,9,53,11,Washington,Clark County,503306,505338,512583,516737,521150,2032,7245,4154,4413,1354,5373,5659,5536,1041,4287,4723,4500,313,1086,936,1036,14,448,1022,766,1728,5678,2272,2572,1742,6126,3294,3338,-23,33,-76,39,3777,3776,3635,3503,3506,10.55681138,10.99560875,10.667828,8.423050512,9.176932344,8.671464235,2.133760871,1.818676408,1.996363766,0.880225479,1.985777018,1.476075912,11.15607203,4.414564956,4.956223558,12.03629751,6.400341973,6.43229947
50,4,9,53,13,Washington,Columbia County,3952,3949,4016,4026,4053,-3,67,10,27,4,37,33,34,14,67,71,66,-10,-30,-38,-32,0,1,3,1,8,100,43,59,8,101,46,60,-1,-4,2,-1,60,60,60,60,60,9.290646579,8.206913703,8.416883278,16.82360326,17.65729918,16.33865577,-7.532956685,-9.450385476,-7.921772497,0.251098556,0.746083064,0.247555391,25.10985562,10.69385725,14.60576804,25.36095418,11.43994031,14.85332343
50,4,9,53,15,Washington,Cowlitz County,110728,111014,111685,112064,112864,286,671,379,800,296,1207,1230,1218,297,1422,1509,1412,-1,-215,-279,-194,2,39,107,55,287,813,563,937,289,852,670,992,-2,34,-12,2,937,937,937,937,937,10.83974333,10.99446255,10.83013231,12.77060068,13.48832844,12.55512875,-1.930857346,-2.493865894,-1.724996443,0.350248542,0.956428856,0.489045383,7.301334986,5.032424726,8.331554987,7.651583528,5.988853582,8.82060037
50,4,9,53,17,Washington,Douglas County,42933,43029,43837,44223,44798,96,808,386,575,139,467,512,508,83,341,395,377,56,126,117,131,0,73,209,83,31,615,74,360,31,688,283,443,9,-6,-14,1,565,565,565,565,565,10.75219303,11.62843516,11.41303737,7.851173071,8.97115603,8.469911594,2.901019962,2.657279128,2.943125779,1.68074966,4.74676357,1.864728547,14.15974029,1.680672269,8.087979241,15.84048995,6.427435839,9.952707788
50,4,9,53,19,Washington,Ferry County,7180,7198,7290,7468,7497,18,92,178,29,14,65,68,63,22,98,135,124,-8,-33,-67,-61,0,1,10,6,28,128,221,85,28,129,231,91,-2,-4,14,-1,85,85,85,85,85,8.972943125,9.215340832,8.41964584,13.52843733,18.29516195,16.57200134,-4.555494202,-9.079821114,-8.152355496,0.138045279,1.355197181,0.801871032,17.66979569,29.9498577,11.35983963,17.80784097,31.30505489,12.16171066
50,4,9,53,21,Washington,Franklin County,96748,97150,98102,98582,99034,402,952,480,452,377,1423,1461,1441,133,521,566,551,244,902,895,890,6,178,466,188,121,-201,-869,-631,127,-23,-403,-443,31,73,-12,5,3444,3443,3101,2778,2787,14.57603507,14.85631775,14.58383937,5.336693094,5.755424946,5.576471541,9.239341979,9.100892803,9.007367825,1.823284781,4.738565415,1.902679945,-2.058877758,-8.836509325,-6.386122581,-0.235592977,-4.09794391,-4.483442636
50,4,9,53,23,Washington,Garfield County,2284,2294,2344,2357,2363,10,50,13,6,5,22,29,27,2,33,33,32,3,-11,-4,-5,0,1,0,0,7,64,16,12,7,65,16,12,0,-4,1,-1,19,19,19,19,19,9.486847779,12.33780047,11.44067797,14.23027167,14.03956605,13.55932203,-4.74342389,-1.701765582,-2.118644068,0.431220354,0,0,27.59810263,6.807062327,5.084745763,28.02932298,6.807062327,5.084745763
50,4,9,53,25,Washington,Grant County,99125,99441,100427,101580,102678,316,986,1153,1098,360,1366,1399,1365,179,863,926,882,181,503,473,483,5,79,527,203,101,345,205,404,106,424,732,607,29,59,-52,8,2213,2214,2164,2162,2162,13.66902155,13.85100516,13.36544958,8.635699562,9.167999129,8.636136651,5.033321993,4.683006034,4.729312928,0.790521744,5.217640973,1.987682245,3.452278504,2.029632637,3.955781414,4.242800248,7.247273609,5.943463659
50,4,9,53,27,Washington,Grays Harbor County,75634,75855,76838,77041,77290,221,983,203,249,171,686,685,675,253,1019,1186,1152,-82,-333,-501,-477,0,11,39,28,324,1334,655,696,324,1345,694,724,-21,-29,10,2,2918,2918,2766,2743,2743,8.985349689,8.903099188,8.747432467,13.34704276,15.41470896,14.92895141,-4.36169307,-6.511609771,-6.181518943,0.144079951,0.506891779,0.362856458,17.47296864,8.513182436,9.01957481,17.61704859,9.020074214,9.382431268
50,4,9,53,29,Washington,Island County,86851,86998,87566,86682,86267,147,568,-884,-415,182,767,778,761,197,879,931,897,-15,-112,-153,-136,3,21,71,83,173,666,-755,-347,176,687,-684,-264,-14,-7,-47,-15,1690,1689,1712,1783,1784,8.787607983,8.929801203,8.800282164,10.07080498,10.68591892,10.37300013,-1.283196994,-1.756117717,-1.572717969,0.240599436,0.814930444,0.959820525,7.630439266,-8.665809651,-4.012743641,7.871038702,-7.850879207,-3.052923116
50,4,9,53,31,Washington,Jefferson County,32971,33061,33553,33570,33714,90,492,17,144,30,138,162,162,95,436,451,436,-65,-298,-289,-274,0,20,44,23,179,807,262,396,179,827,306,419,-24,-37,0,-1,687,687,591,507,509,4.143273186,4.826959463,4.81540931,13.09034137,13.43801678,12.95999049,-8.947068184,-8.611057313,-8.144581178,0.600474375,1.311026027,0.683669223,24.22914102,7.806564069,11.77100054,24.8296154,9.117590096,12.45466976
50,4,9,53,33,Washington,King County,2269697,2274282,2252980,2265311,2271380,4585,-21302,12331,6069,5984,23216,23217,22890,3563,14728,15801,15088,2421,8488,7416,7802,419,8663,22676,18815,1311,-37684,-16162,-20431,1730,-29021,6514,-1616,434,-769,-1599,-117,44380,44405,37381,44419,44400,10.25608856,10.27689452,10.09105535,6.506360798,6.994237423,6.651544044,3.74972776,3.282657093,3.439511309,3.827037181,10.03742344,8.294591807,-16.64758965,-7.154032354,-9.007005326,-12.82055247,2.883391088,-0.712413519
50,4,9,53,35,Washington,Kitsap County,275612,275823,276589,277813,277658,211,766,1224,-155,664,2753,2827,2809,554,2483,2695,2551,110,270,132,258,-3,98,428,324,26,289,766,-716,23,387,1194,-392,78,109,-102,-21,8462,8460,10007,9970,9984,9.967198395,10.19837591,10.11393934,8.989667133,9.722187149,9.184997957,0.977531263,0.476188758,0.928941385,0.354807644,1.544005974,1.166577553,1.0463205,2.763337795,-2.57799237,1.401128144,4.307343769,-1.411414817
50,4,9,53,37,Washington,Kittitas County,44310,44599,44645,45122,45508,289,46,477,386,91,361,401,397,73,362,398,394,18,-1,3,3,0,18,18,9,293,11,442,375,293,29,460,384,-22,18,14,-1,1183,1181,243,291,291,8.090179732,8.934240868,8.760895951,8.112590202,8.867401161,8.694692707,-0.02241047,0.066839707,0.066203244,0.403388463,0.401038244,0.198609732,0.246515172,9.847716867,8.275405495,0.649903635,10.24875511,8.474015227
50,4,9,53,39,Washington,Klickitat County,22730,22814,23167,23303,23589,84,353,136,286,57,195,209,186,49,264,277,273,8,-69,-68,-87,1,31,114,50,82,402,87,321,83,433,201,371,-7,-11,3,2,637,637,637,637,637,8.481764207,8.99505057,7.933122921,11.48300385,11.9216699,11.64377719,-3.001239642,-2.926619324,-3.710654269,1.348383028,4.90639122,2.132559925,17.48548313,3.744351194,13.69103472,18.83386616,8.650742415,15.82359464
50,4,9,53,41,Washington,Lewis County,82143,82553,84569,85357,86154,410,2016,788,797,224,886,941,926,229,1049,1168,1126,-5,-163,-227,-200,1,32,53,34,445,2226,942,962,446,2258,995,996,-31,-79,20,1,740,740,741,723,723,10.60303252,11.0754093,10.79814123,12.55370328,13.74716053,13.13035316,-1.950670767,-2.671751233,-2.332211928,0.38295377,0.623800949,0.396476028,26.63922165,11.08717913,11.21793937,27.02217542,11.71098007,11.6144154
50,4,9,53,43,Washington,Lincoln County,10878,10928,11284,11613,11738,50,356,329,125,31,109,103,98,28,136,145,145,3,-27,-42,-47,0,1,2,2,50,401,353,170,50,402,355,172,-3,-19,16,0,67,67,67,67,67,9.814514677,8.996811809,8.393644812,12.24563299,12.66541468,12.41916834,-2.431118314,-3.668602874,-4.025523532,0.090041419,0.174695375,0.171298874,36.10660904,30.83373368,14.56040427,36.19665046,31.00842905,14.73170314
50,4,9,53,45,Washington,Mason County,65723,66034,67246,68171,68389,311,1212,925,218,156,614,623,619,190,781,871,826,-34,-167,-248,-207,0,67,188,155,387,1351,938,266,387,1418,1126,421,-42,-39,47,4,2473,2473,2031,2070,2067,9.213685474,9.20120812,9.065612185,11.71968788,12.86396834,12.09724663,-2.506002401,-3.662760215,-3.031634446,1.005402161,2.77660855,2.270064441,20.27310924,13.85350436,3.895723492,21.27851141,16.63011291,6.165787932
50,4,9,53,47,Washington,Okanogan County,42090,42139,42772,43460,43712,49,633,688,252,93,456,463,421,99,501,575,577,-6,-45,-112,-156,3,67,461,230,54,619,334,176,57,686,795,406,-2,-8,5,2,1312,1312,1312,1312,1312,10.74065787,10.73847296,9.659064837,11.80059121,13.33611652,13.23819575,-1.059933342,-2.597643566,-3.579130914,1.578122976,10.69208646,5.276923783,14.57997197,7.746544206,4.037993851,16.15809495,18.43863067,9.314917634
50,4,9,53,49,Washington,Pacific County,23368,23495,23993,24095,24200,127,498,102,105,47,168,158,150,78,366,421,407,-31,-198,-263,-257,2,25,59,29,178,704,290,334,180,729,349,363,-22,-33,16,-1,354,354,334,311,311,7.075471698,6.571285976,6.21182317,15.41442049,17.5095658,16.85474687,-8.338948787,-10.93827982,-10.6429237,1.052897574,2.453834637,1.20095248,29.64959569,12.0612211,13.83165959,30.70249326,14.51505573,15.03261207
50,4,9,53,51,Washington,Pend Oreille County,13400,13502,13891,14138,14361,102,389,247,223,26,105,121,114,42,201,239,233,-16,-96,-118,-119,0,2,0,0,131,506,352,344,131,508,352,344,-13,-23,13,-2,145,145,145,145,145,7.666192093,8.633914874,8.000280712,14.67528201,17.05376574,16.35145093,-7.009089913,-8.419850869,-8.351170216,0.146022707,0,0,36.94374475,25.11684327,24.14119794,37.08976746,25.11684327,24.14119794
50,4,9,53,53,Washington,Pierce County,921147,923589,927402,926479,928696,2442,3813,-923,2217,2793,11028,11050,10933,1765,7794,8552,8162,1028,3234,2498,2771,44,867,2316,1846,1157,-1037,-5318,-2396,1201,-170,-3002,-550,213,749,-419,-4,23320,23312,22135,21716,21713,11.91577917,11.92093775,11.78648915,8.421434788,9.226050647,8.79916989,3.494344381,2.694887104,2.987319256,0.936795479,2.498542247,1.99010875,-1.120480867,-5.737153571,-2.583044726,-0.183685388,-3.238611324,-0.592935976
50,4,9,53,55,Washington,San Juan County,17786,17826,18618,18672,18566,40,792,54,-106,24,117,105,103,32,162,147,151,-8,-45,-42,-48,0,8,28,21,54,877,71,-76,54,885,99,-55,-6,-48,-3,-3,93,93,93,93,93,6.42081001,5.631536605,5.531983458,8.890352321,7.884151247,8.109995166,-2.469542311,-2.252614642,-2.578011708,0.439029744,1.501743095,1.127880123,48.12863572,3.807991419,-4.081851872,48.56766546,5.309734513,-2.953971749
50,4,9,53,57,Washington,Skagit County,129524,129902,131005,131322,131417,378,1103,317,95,334,1389,1409,1389,325,1419,1525,1446,9,-30,-116,-57,7,124,313,136,374,990,185,23,381,1114,498,159,-12,19,-65,-7,1446,1446,1448,1447,1447,10.64747209,10.74231779,10.57323047,10.87743909,11.62671018,11.00712114,-0.229967,-0.884392381,-0.433890667,0.950530266,2.386334613,1.035247908,7.588910991,1.410453366,0.17507869,8.539441257,3.796787978,1.210326598
50,4,9,53,59,Washington,Skamania County,12033,12041,12209,12455,12640,8,168,246,185,24,93,96,88,24,109,108,103,0,-16,-12,-15,0,6,7,2,6,181,242,198,6,187,249,200,2,-3,9,0,454,454,454,454,454,7.670103093,7.784625365,7.013349273,8.989690722,8.757703536,8.208806535,-1.319587629,-0.973078171,-1.195457262,0.494845361,0.567628933,0.159394302,14.92783505,19.62374311,15.78003586,15.42268041,20.19137204,15.93943017
50,4,9,53,61,Washington,Snohomish County,827953,829933,836097,840452,844761,1980,6164,4355,4309,2409,9463,9821,9749,1551,6235,6798,6475,858,3228,3023,3274,102,1488,4098,3349,799,919,-2196,-2282,901,2407,1902,1067,221,529,-570,-32,9076,9075,8668,8363,8374,11.3599395,11.71573273,11.57005079,7.484859216,8.109515439,7.684488548,3.875080281,3.606217295,3.885562241,1.78628236,4.888613455,3.97457176,1.103221431,-2.619666947,-2.708262991,2.88950379,2.268946509,1.266308769
50,4,9,53,63,Washington,Spokane County,539340,541175,545510,549740,551455,1835,4335,4230,1715,1514,5779,5878,5710,1194,5532,5892,5565,320,247,-14,145,7,275,618,511,1503,3582,3654,1033,1510,3857,4272,1544,5,231,-28,26,17411,17407,15392,16303,16306,10.63601688,10.73362246,10.37055199,10.18142332,10.7591874,10.10720172,0.454593558,-0.02556494,0.26335027,0.50612643,1.128509473,0.928082674,6.592526813,6.672449213,1.876143644,7.098653244,7.800958685,2.804226318
50,4,9,53,65,Washington,Stevens County,46450,46591,47619,48283,48837,141,1028,664,554,87,440,454,440,124,533,646,624,-37,-93,-192,-184,0,3,8,6,185,1156,822,735,185,1159,830,741,-7,-38,26,-3,254,254,254,254,254,9.340834306,9.467998582,9.060955519,11.31514701,13.47208609,12.85008237,-1.974312706,-4.004087506,-3.789126853,0.063687507,0.166836979,0.123558484,24.54091922,17.14249964,15.13591433,24.60460673,17.30933661,15.25947282
50,4,9,53,67,Washington,Thurston County,294792,295998,298196,298639,299003,1206,2198,443,364,772,3074,3083,3043,597,2684,3070,2943,175,390,13,100,6,199,418,337,1050,1455,168,-63,1056,1654,586,274,-25,154,-156,-10,4746,4744,4079,4325,4325,10.3467891,10.33116355,10.18335391,9.034086511,10.28760043,9.848705412,1.312702585,0.043563129,0.334648502,0.669814909,1.400722143,1.127765452,4.897390415,0.562969665,-0.210828556,5.567205324,1.963691808,0.916936895
50,4,9,53,69,Washington,Wahkiakum County,4424,4448,4586,4688,4765,24,138,102,77,9,23,30,31,12,53,67,68,-3,-30,-37,-37,0,1,0,0,31,176,135,116,31,177,135,116,-4,-9,4,-2,10,10,10,10,10,5.091875138,6.469700237,6.558764413,11.73345141,14.4489972,14.3869671,-6.641576267,-7.979296959,-7.828202687,0.221385876,0,0,38.9639141,29.11365107,24.54247329,39.18529998,29.11365107,24.54247329
50,4,9,53,71,Washington,Walla Walla County,62585,62623,62211,61853,61568,38,-412,-358,-285,130,603,559,553,151,650,745,728,-21,-47,-186,-175,2,75,156,85,46,-433,-324,-197,48,-358,-168,-112,11,-7,-4,2,5398,5396,4743,4551,4548,9.660829582,9.011477947,8.961197851,10.41382957,12.00993036,11.79701996,-0.752999984,-2.998452412,-2.835822105,1.201595719,2.514831055,1.377399308,-6.937212618,-5.223110653,-3.192325455,-5.735616899,-2.708279598,-1.814926147
50,4,9,53,73,Washington,Whatcom County,226852,227449,226701,230598,231919,597,-748,3897,1321,522,1989,2004,1969,460,2027,2164,2076,62,-38,-160,-107,7,208,533,379,514,-999,3302,1034,521,-791,3835,1413,14,81,222,15,6037,6034,3442,5984,5982,8.759220522,8.764506373,8.514281637,8.926566113,9.464267361,8.976967333,-0.167345591,-0.699760988,-0.462685696,0.915996917,2.331078791,1.63885868,-4.399427502,14.44131739,4.471187005,-3.483430585,16.77239618,6.110045685
50,4,9,53,75,Washington,Whitman County,47970,47807,43224,47579,48012,-163,-4583,4355,433,103,367,400,390,58,356,364,349,45,11,36,41,3,162,354,309,-189,-4372,3598,84,-186,-4210,3952,393,-22,-384,367,-1,6537,6530,1814,5554,5555,8.063187266,8.810281599,8.159763995,7.821511353,8.017356255,7.301942652,0.241675913,0.792925344,0.857821343,3.559227077,7.797099215,6.46504378,-96.05518999,79.24848298,1.75748763,-92.49596291,87.04558219,8.22253141
50,4,9,53,77,Washington,Yakima County,256738,256733,256719,257019,256643,-5,-14,300,-376,931,3360,3433,3341,682,2375,2588,2462,249,985,845,879,32,395,1009,316,-328,-1494,-1494,-1583,-296,-1099,-485,-1267,42,100,-60,12,4032,4033,4048,4052,4056,13.08788358,13.36478906,13.00855426,9.251108185,10.07517451,9.586070217,3.836775395,3.289614551,3.422484046,1.538605361,3.928072286,1.230381068,-5.819433949,-5.816194247,-6.163586171,-4.280828588,-1.888121961,-4.933205104
40,3,5,54,0,West Virginia,West Virginia,1793713,1791562,1785249,1774035,1770071,-2151,-6313,-11214,-3964,4296,17056,17100,17263,5871,27613,30006,25929,-1575,-10557,-12906,-8666,36,727,1792,1101,-813,2878,414,3595,-777,3605,2206,4696,201,639,-514,6,52037,52000,51955,52060,52052,9.536986998,9.608674104,9.741807948,15.44001067,16.86069445,14.63218087,-5.903023671,-7.25202035,-4.890372918,0.406507361,1.006944093,0.621313245,1.609254724,0.232631057,2.02872036,2.015762085,1.239575151,2.650033605
50,3,5,54,1,West Virginia,Barbour County,15465,15467,15449,15391,15378,2,-18,-58,-13,45,143,137,137,58,250,278,250,-13,-107,-141,-113,0,6,6,3,11,76,88,97,11,82,94,100,4,7,-11,0,712,712,708,714,714,9.250873334,8.884565499,8.905066788,16.17285548,18.02853437,16.25012188,-6.921982145,-9.143968872,-7.345055088,0.388148532,0.389105058,0.195001463,4.916548066,5.706874189,6.305047288,5.304696597,6.095979248,6.50004875
50,3,5,54,3,West Virginia,Berkeley County,122075,122699,126180,129379,132440,624,3481,3199,3061,367,1493,1478,1518,350,1445,1583,1323,17,48,-105,195,3,52,111,47,640,3508,3071,2820,643,3560,3182,2867,-36,-127,122,-1,919,919,934,940,939,11.99779813,11.56680062,11.5957971,11.61206852,12.38852868,10.10621842,0.385729612,-0.821728055,1.489578678,0.417873746,0.868683944,0.359026656,28.19040578,24.03358911,21.54159935,28.60827953,24.90227306,21.90062601
50,3,5,54,5,West Virginia,Boone County,21809,21744,21353,20907,20576,-65,-391,-446,-331,57,206,190,189,89,374,417,366,-32,-168,-227,-177,0,0,2,1,-33,-219,-224,-158,-33,-219,-222,-157,0,-4,3,3,148,148,148,148,148,9.559830151,8.991954567,9.11216643,17.35619649,19.73497397,17.64578261,-7.796366336,-10.7430194,-8.53361618,0,0.094652153,0.048212521,-10.1631204,-10.60104117,-7.617578285,-10.1631204,-10.50638902,-7.569365764
50,3,5,54,7,West Virginia,Braxton County,12449,12398,12296,12170,12162,-51,-102,-126,-8,16,105,102,102,44,186,214,194,-28,-81,-112,-92,0,2,0,0,-24,-30,-5,84,-24,-28,-5,84,1,7,-9,0,436,436,436,436,436,8.504090062,8.338101856,8.384021042,15.06438811,17.49366468,15.94607924,-6.560298048,-9.155562822,-7.562058195,0.161982668,0,0,-2.429740018,-0.408730483,6.904487917,-2.26775735,-0.408730483,6.904487917
50,3,5,54,9,West Virginia,Brooke County,22551,22476,22068,21694,21373,-75,-408,-374,-321,32,142,156,159,87,439,438,383,-55,-297,-282,-224,0,0,26,14,-19,-121,-114,-108,-19,-121,-88,-94,-1,10,-4,-3,698,698,695,698,698,6.375718391,7.129473059,7.383843778,19.7108477,20.01736667,17.78624005,-13.33512931,-12.88789361,-10.40239627,0,1.18824551,0.650149767,-5.43283046,-5.209999543,-5.015441057,-5.43283046,-4.021754033,-4.36529129
50,3,5,54,11,West Virginia,Cabell County,94347,94240,93408,92485,92082,-107,-832,-923,-403,251,920,893,887,336,1500,1629,1350,-85,-580,-736,-463,0,32,81,38,-53,-338,-218,24,-53,-306,-137,62,31,54,-50,-2,4495,4491,4476,4503,4504,9.805593452,9.607677535,9.611685729,15.98738063,17.52621132,14.62883397,-6.181787176,-7.91853378,-5.017148244,0.34106412,0.871469071,0.411774586,-3.602489768,-2.345435277,0.26006816,-3.261425648,-1.473966206,0.671842746
50,3,5,54,13,West Virginia,Calhoun County,6227,6199,6173,6069,5959,-28,-26,-104,-110,13,56,60,60,24,97,129,124,-11,-41,-69,-64,0,-1,-2,-3,-16,15,-28,-43,-16,14,-30,-46,-1,1,-5,0,23,23,23,23,23,9.052699644,9.802319882,9.976720984,15.68056903,21.07498775,20.6185567,-6.627869382,-11.27266786,-10.64183572,-0.161655351,-0.326743996,-0.498836049,2.424830262,-4.574415945,-7.149983372,2.263174911,-4.901159941,-7.648819421
50,3,5,54,15,West Virginia,Clay County,8047,8005,7905,7840,7783,-42,-100,-65,-57,18,92,96,96,30,140,155,153,-12,-48,-59,-57,0,0,0,0,-28,-52,-1,-1,-28,-52,-1,-1,-2,0,-5,1,55,55,55,55,55,11.56505343,12.19434741,12.28957307,17.59899434,19.68879009,19.58650707,-6.033940918,-7.49444268,-7.296934008,0,0,0,-6.536769327,-0.127024452,-0.128016386,-6.536769327,-0.127024452,-0.128016386
50,3,5,54,17,West Virginia,Doddridge County,7807,7786,7738,7712,7680,-21,-48,-26,-32,13,57,64,65,26,93,97,91,-13,-36,-33,-26,0,0,-2,-2,-8,-14,15,-4,-8,-14,13,-6,0,2,-6,0,1119,1119,1119,1116,1115,7.343468178,8.284789644,8.445945946,11.98144808,12.5566343,11.82432432,-4.637979902,-4.27184466,-3.378378378,0,-0.258899676,-0.25987526,-1.803658851,1.941747573,-0.51975052,-1.803658851,1.682847896,-0.77962578
50,3,5,54,19,West Virginia,Fayette County,40483,40428,40036,39388,39072,-55,-392,-648,-316,107,361,378,378,140,727,820,714,-33,-366,-442,-336,0,3,8,4,-27,-55,-207,16,-27,-52,-199,20,5,26,-7,0,1487,1487,1487,1487,1487,8.97295685,9.518533441,9.635483049,18.07019288,20.64867043,18.20035687,-9.097236031,-11.13013699,-8.564873821,0.074567509,0.201450443,0.101962784,-1.367070988,-5.212530218,0.407851134,-1.29250348,-5.011079774,0.509813918
50,3,5,54,21,West Virginia,Gilmer County,7415,7396,7392,7330,7254,-19,-4,-62,-76,13,52,49,49,22,92,94,91,-9,-40,-45,-42,0,3,5,4,-12,29,-20,-38,-12,32,-15,-34,2,4,-2,0,1649,1649,1649,1649,1651,7.03272924,6.656704252,6.719692814,12.44252096,12.77000408,12.47942951,-5.409791723,-6.113299823,-5.759736698,0.405734379,0.679255536,0.548546352,3.922098999,-2.717022144,-5.211190346,4.327833378,-2.037766608,-4.662643993
50,3,5,54,23,West Virginia,Grant County,10976,10990,10992,10938,10921,14,2,-54,-17,31,97,92,92,33,185,189,175,-2,-88,-97,-83,0,5,13,8,14,81,36,60,14,86,49,68,2,4,-6,-2,120,120,120,120,120,8.825402602,8.390332877,8.417585434,16.83195342,17.23666211,16.01171142,-8.006550814,-8.846329229,-7.594125989,0.45491766,1.185590515,0.731963951,7.36966609,3.283173735,5.489729631,7.82458375,4.46876425,6.221693582
50,3,5,54,25,West Virginia,Greenbrier County,32973,32892,32687,32375,32149,-81,-205,-312,-226,72,307,306,303,137,583,665,573,-65,-276,-359,-270,0,11,25,16,-21,43,43,30,-21,54,68,46,5,17,-21,-2,399,399,399,399,399,9.36275332,9.406412345,9.391854194,17.78008204,20.4420399,17.76083318,-8.417328718,-11.03562756,-8.368978985,0.335473246,0.768497741,0.495939495,1.311395416,1.321816114,0.929886554,1.646868662,2.090313855,1.425826049
50,3,5,54,27,West Virginia,Hampshire County,23094,23101,23360,23457,23649,7,259,97,192,47,236,240,251,59,361,359,317,-12,-125,-119,-66,0,-1,-3,-3,14,396,219,261,14,395,216,258,5,-11,0,0,416,416,416,416,416,10.15905814,10.25268599,10.65681654,15.5399152,15.33630946,13.45900735,-5.380857063,-5.08362347,-2.802190804,-0.043046857,-0.128158575,-0.127372309,17.04655518,9.355575966,11.08139091,17.00350832,9.227417391,10.9540186
50,3,5,54,29,West Virginia,Hancock County,29093,29038,28595,28254,28145,-55,-443,-341,-109,45,228,235,245,98,570,544,489,-53,-342,-309,-244,0,3,11,3,-10,-118,-30,134,-10,-115,-19,137,8,14,-13,-2,265,265,265,265,265,7.912133673,8.2675157,8.688097307,19.78033418,19.13841932,17.34073299,-11.86820051,-10.87090362,-8.652635685,0.104107022,0.386990097,0.106384865,-4.094876199,-1.055427536,4.751857302,-3.990769177,-0.66843744,4.858242167
50,3,5,54,31,West Virginia,Hardy County,14295,14239,14143,14168,14251,-56,-96,25,83,35,143,128,128,41,218,209,187,-6,-75,-81,-59,1,8,5,4,-50,-35,99,139,-49,-27,104,143,-1,6,2,-1,71,71,71,71,71,10.07680925,9.042421674,9.008057989,15.36184906,14.76457914,13.16020972,-5.285039814,-5.722157465,-4.152151729,0.56373758,0.353219597,0.281501812,-2.466351913,6.993748013,9.782187973,-1.902614333,7.34696761,10.06368979
50,3,5,54,33,West Virginia,Harrison County,65914,65838,65402,64752,64639,-76,-436,-650,-113,174,657,671,672,213,925,1117,943,-39,-268,-446,-271,0,6,31,19,-49,-204,-212,138,-49,-198,-181,157,12,30,-23,1,920,920,920,917,917,10.01219141,10.31086252,10.38712121,14.0963121,17.16428231,14.57597515,-4.084120695,-6.853419795,-4.188853939,0.091435538,0.476358775,0.293683487,-3.10880829,-3.257679364,2.133069533,-3.017372752,-2.781320589,2.42675302
50,3,5,54,35,West Virginia,Jackson County,27792,27723,27781,27667,27593,-69,58,-114,-74,68,299,269,267,113,405,462,416,-45,-106,-193,-149,0,20,21,16,-29,127,76,58,-29,147,97,74,5,17,-18,1,142,142,142,142,142,10.77399827,9.702784591,9.663409338,14.59354281,16.66426201,15.05609844,-3.819544537,-6.96147742,-5.392689106,0.720668781,0.757466455,0.579080709,4.576246757,2.741307171,2.099167572,5.296915538,3.498773626,2.678248281
50,3,5,54,37,West Virginia,Jefferson County,57705,57785,58541,59001,59787,80,756,460,786,161,569,526,538,137,597,617,551,24,-28,-91,-13,0,60,127,84,35,727,426,712,35,787,553,796,21,-3,-2,3,1086,1085,1080,1087,1089,9.782851641,8.949992343,9.058154022,10.26425735,10.49837505,9.27703135,-0.481405705,-1.548382706,-0.218877328,1.031583653,2.16092971,1.414284271,12.49935526,7.248472886,11.98774287,13.53093891,9.409402597,13.40202714
